"year"	"sex"	"name"	"n"	"prop"
1961	"M"	"Paul"	25629	0.0118892103178064
1961	"F"	"Cynthia"	24376	0.0117419808571415
1961	"F"	"Sandra"	24137	0.0116268539526101
1961	"F"	"Deborah"	24086	0.0116022871236097
1961	"M"	"Scott"	23913	0.0110931634605215
1961	"F"	"Brenda"	23769	0.0114495874217836
1961	"F"	"Barbara"	22984	0.0110714509361889
1961	"M"	"Brian"	22555	0.0104631916468892
1961	"M"	"Gary"	22151	0.0102757773518175
1961	"F"	"Debra"	22150	0.0106697110266526
1961	"F"	"Lori"	21873	0.0105362794260033
1961	"F"	"Pamela"	21682	0.010444274242884
1961	"M"	"Donald"	21407	0.00993063815495266
1961	"M"	"Gregory"	21353	0.00990558772937376
1961	"M"	"Ronald"	20813	0.00965508347358479
1961	"F"	"Nancy"	20710	0.00997605938428783
1961	"F"	"Sharon"	20441	0.00984648140387385
1961	"M"	"Anthony"	20184	0.00936329240526764
1961	"F"	"Teresa"	18900	0.00910417780603766
1961	"F"	"Elizabeth"	18847	0.0090786475719784
1961	"F"	"Cheryl"	18289	0.00880985756056205
1961	"F"	"Laura"	17894	0.00861958506144116
1961	"F"	"Kimberly"	17352	0.00835850229049553
1961	"M"	"Christopher"	17232	0.00799386914028795
1961	"F"	"Julie"	17039	0.00820772939878707
1961	"F"	"Carol"	16663	0.00802660924772516
1961	"F"	"Kathy"	16382	0.00789125083695814
1961	"F"	"Diane"	16203	0.00780502608419197
1961	"M"	"Stephen"	16052	0.00744647095171206
1961	"M"	"Douglas"	15963	0.00740518413918388
1961	"M"	"Edward"	15877	0.00736528901696563
1961	"F"	"Robin"	15641	0.00753430926265794
1961	"F"	"Tammy"	15529	0.0074803585793629
1961	"F"	"Kathleen"	15389	0.0074129202252441
1961	"F"	"Denise"	15379	0.0074081031999499
1961	"F"	"Debbie"	14878	0.00716677023271049
1961	"M"	"Larry"	14577	0.00676222321599219
1961	"F"	"Janet"	13925	0.00670770772217325
1961	"M"	"George"	13633	0.00632430466513148
1961	"F"	"Cindy"	13383	0.00644662495122762
1961	"M"	"Terry"	13183	0.00611555111864067
1961	"F"	"Michelle"	12733	0.00613351830710463
1961	"M"	"Randy"	12576	0.00583396577926307
1961	"M"	"Dennis"	12478	0.00578850389580507
1961	"M"	"Keith"	12281	0.0056971162321191
1961	"F"	"Theresa"	11966	0.0057640524670395
1961	"M"	"Mike"	11660	0.00540903633796179
1961	"M"	"Jerry"	11371	0.00527497017143769
1961	"F"	"Kim"	11366	0.00547503094938752
1961	"M"	"Eric"	11108	0.00515296532093306
1961	"M"	"Patrick"	11062	0.005131626069514
1961	"F"	"Jacqueline"	10983	0.00529053888061966
1961	"F"	"Angela"	10831	0.00521732009614783
1961	"M"	"Bruce"	10716	0.00497111778710107
1961	"F"	"Christine"	10586	0.00509930297643993
1961	"F"	"Margaret"	10541	0.00507762636261603
1961	"F"	"Tina"	10522	0.00506847401455705
1961	"F"	"Carolyn"	10495	0.00505546804626271
1961	"F"	"Laurie"	10428	0.00502319397679157
1961	"M"	"Frank"	10421	0.0048342682399571
1961	"M"	"Peter"	10337	0.00479530091127882
1961	"F"	"Rebecca"	10235	0.00493022538861352
1961	"M"	"Craig"	10234	0.00474751954397092
1961	"M"	"Ricky"	10017	0.00464685394488535
1961	"M"	"Steve"	9992	0.00463525652563586
1961	"M"	"Todd"	9751	0.00452345740407079
1961	"M"	"Roger"	9655	0.00447892331415275
1961	"F"	"Kelly"	9636	0.00464168557349095
1961	"M"	"Raymond"	9607	0.00445665626919373
1961	"F"	"Rhonda"	9465	0.00455931444096013
1961	"M"	"Jeff"	9458	0.00438753565046677
1961	"F"	"Jennifer"	9264	0.00446249223254671
1961	"F"	"Catherine"	9248	0.00445478499207599
1961	"F"	"Dawn"	9148	0.00440661473913399
1961	"F"	"Connie"	8984	0.00432761552430912
1961	"M"	"Jeffery"	8919	0.00413749529144778
1962	"M"	"Michael"	85036	0.0404488780901752
1962	"M"	"David"	81320	0.0386812969365098
1962	"M"	"John"	78447	0.0373147036495128
1962	"M"	"James"	72564	0.0345163506013391
1962	"M"	"Robert"	70211	0.0333971045156086
1962	"M"	"Mark"	53517	0.0254563080195671
1962	"F"	"Lisa"	46085	0.0227363213288254
1962	"M"	"William"	44867	0.0213417824600392
1962	"F"	"Mary"	43494	0.0214580353667339
1962	"M"	"Richard"	39426	0.0187536745329419
1962	"M"	"Thomas"	36533	0.0173775678920501
1962	"F"	"Susan"	35746	0.0176355113859215
1962	"F"	"Karen"	35183	0.0173577518349151
1962	"M"	"Jeffrey"	33528	0.015948186469347
1962	"F"	"Linda"	31462	0.0155219733459369
1962	"M"	"Scott"	30712	0.0146087062409504
1962	"M"	"Steven"	30700	0.0146029982286135
1962	"M"	"Joseph"	30098	0.0143166462763782
1962	"M"	"Kevin"	28361	0.0134904114906094
1962	"M"	"Charles"	27593	0.0131250987010467
1962	"M"	"Timothy"	27082	0.0128820325090329
1962	"F"	"Patricia"	26540	0.0130936740385597
1962	"F"	"Donna"	25726	0.0126920820767139
1962	"M"	"Daniel"	25555	0.0121556879391602
1962	"M"	"Kenneth"	25248	0.0120096579568741
1962	"F"	"Cynthia"	24018	0.0118494296555436
1962	"M"	"Paul"	23801	0.0113213668025808
1962	"M"	"Brian"	23246	0.0110573712319984
1962	"F"	"Deborah"	22892	0.0112939105535309
1962	"F"	"Sandra"	22415	0.0110585796373141
1962	"F"	"Lori"	22389	0.0110457523756335
1962	"M"	"Gregory"	21963	0.0104470895796429
1962	"F"	"Pamela"	21276	0.0104966469044611
1962	"F"	"Brenda"	21272	0.0104946734795871
1962	"M"	"Gary"	20892	0.00993764947857307
1962	"F"	"Barbara"	20651	0.0101882992679087
1962	"F"	"Debra"	20603	0.0101646181694215
1962	"M"	"Donald"	20421	0.00971360999434907
1962	"F"	"Kimberly"	20363	0.0100462126769854
1962	"M"	"Anthony"	20106	0.00956377467050499
1962	"M"	"Ronald"	19980	0.00950384054096736
1962	"F"	"Sharon"	19626	0.00968260914396282
1962	"F"	"Teresa"	18514	0.00913399702900885
1962	"F"	"Nancy"	18028	0.00889422590682573
1962	"F"	"Elizabeth"	17800	0.00878174068901143
1962	"M"	"Christopher"	17528	0.00833750335345725
1962	"F"	"Laura"	17499	0.00863324046724781
1962	"F"	"Julie"	17089	0.00843096441766945
1962	"F"	"Tammy"	16748	0.00826272994716648
1962	"F"	"Cheryl"	16584	0.00818181952733514
1962	"M"	"Douglas"	15922	0.00757358103569981
1962	"M"	"Stephen"	15624	0.00743183206266636
1962	"M"	"Edward"	15526	0.00738521662858154
1962	"F"	"Robin"	15126	0.00746250616078578
1962	"F"	"Diane"	14821	0.00731203251414822
1962	"F"	"Kathy"	14755	0.00727947100372829
1962	"F"	"Carol"	14528	0.00716747914213247
1962	"F"	"Kathleen"	14185	0.00699825795919253
1962	"F"	"Denise"	13980	0.00689711993440336
1962	"F"	"Michelle"	13354	0.00658827894163251
1962	"F"	"Debbie"	13100	0.00646296646213762
1962	"F"	"Tina"	12781	0.0063055858284413
1962	"M"	"Todd"	12745	0.00606238476950095
1962	"M"	"Larry"	12707	0.00604430939710071
1962	"M"	"George"	12561	0.00597486191366822
1962	"M"	"Eric"	12353	0.00587592303316165
1962	"F"	"Cindy"	12297	0.00606680141869514
1962	"M"	"Terry"	12294	0.00584785863917181
1962	"F"	"Janet"	12253	0.00604509374508186
1962	"M"	"Randy"	11852	0.00563761351809535
1962	"F"	"Angela"	11664	0.0057545069323949
1962	"F"	"Kim"	11654	0.00574957337021007
1962	"M"	"Keith"	11622	0.00552820994830444
1962	"F"	"Kelly"	11531	0.00568889055533656
1962	"F"	"Christine"	11198	0.00552460293458146
1962	"F"	"Theresa"	11059	0.00545602642021221
1962	"F"	"Jennifer"	10980	0.00541705127895199
1962	"F"	"Laurie"	10677	0.00526756434475141
1962	"M"	"Dennis"	10623	0.00505301792125607
1962	"M"	"Jerry"	10578	0.00503161287499263
1962	"M"	"Mike"	10525	0.00500640248717124
1962	"M"	"Patrick"	10486	0.00498785144707626
1962	"F"	"Margaret"	10077	0.00497155061366113
1962	"M"	"Bruce"	10044	0.00477760632599981
1962	"F"	"Jacqueline"	9830	0.00484969162769564
1962	"F"	"Rhonda"	9804	0.00483686436601506
1962	"M"	"Frank"	9756	0.00464061402991379
1962	"F"	"Carolyn"	9695	0.00478308853820033
1962	"M"	"Peter"	9583	0.00455832351872323
1962	"M"	"Jeff"	9425	0.00448316802295382
1962	"F"	"Rebecca"	9406	0.00464050859105851
1962	"M"	"Jeffery"	9271	0.00440991519796338
1962	"F"	"Sherry"	9228	0.0045526911841684
1962	"M"	"Steve"	9168	0.00436092142540484
1962	"F"	"Maria"	9075	0.00447720768274038
1962	"M"	"Raymond"	9071	0.00431478165901476
1962	"M"	"Roger"	9070	0.00431430599132002
1962	"F"	"Dawn"	8982	0.00443132555442138
1962	"F"	"Connie"	8882	0.00438198993257301
1962	"F"	"Sheila"	8780	0.00433166759828766
1963	"M"	"Michael"	83795	0.0405700283861897
1963	"M"	"John"	78644	0.0380761299887046
1963	"M"	"David"	78490	0.0380015696405755
1963	"M"	"James"	71327	0.0345335451363655
1963	"M"	"Robert"	70025	0.0339031712840018
1963	"F"	"Lisa"	56038	0.0281912343462383
1963	"M"	"Mark"	49363	0.0238994965239869
1963	"M"	"William"	44487	0.0215387416053037
1963	"F"	"Mary"	41550	0.0209027050766659
1963	"M"	"Richard"	40778	0.0197429991948451
1963	"M"	"Thomas"	35512	0.0171934226153156
1963	"F"	"Susan"	33991	0.0170999722806486
1963	"F"	"Karen"	32484	0.0163418404743782
1963	"M"	"Jeffrey"	31725	0.0153599158726877
1963	"M"	"Kevin"	30622	0.0148258894831661
1963	"M"	"Scott"	30424	0.0147300261784287
1963	"M"	"Joseph"	30099	0.0145726747943902
1963	"M"	"Steven"	29363	0.0142163344293059
1963	"F"	"Linda"	27710	0.0139401674530544
1963	"M"	"Timothy"	27203	0.0131705529230803
1963	"M"	"Charles"	26798	0.0129744688906631
1963	"M"	"Paul"	26686	0.0129202431829328
1963	"F"	"Donna"	25396	0.0127760553099159
1963	"F"	"Patricia"	25357	0.0127564354423349
1963	"M"	"Kenneth"	25249	0.01222450798643
1963	"M"	"Daniel"	24836	0.0120245506891749
1963	"M"	"Brian"	24128	0.0116817667510231
1963	"F"	"Lori"	23905	0.012025972680089
1963	"F"	"Sandra"	21607	0.010869909713394
1963	"F"	"Cynthia"	21591	0.0108618605369505
1963	"M"	"Gregory"	21433	0.0103769606587649
1963	"F"	"Kimberly"	21232	0.0106812571404999
1963	"F"	"Tammy"	21188	0.0106591219052803
1963	"F"	"Deborah"	21063	0.0105962377143156
1963	"F"	"Pamela"	20582	0.0103542593474834
1963	"M"	"Anthony"	20246	0.00980226498844557
1963	"M"	"Ronald"	19775	0.00957422652111583
1963	"F"	"Brenda"	19604	0.00986225343737565
1963	"M"	"Gary"	18922	0.00916123965777768
1963	"M"	"Donald"	18916	0.00915833470914928
1963	"F"	"Laura"	18507	0.00931038177746945
1963	"M"	"Christopher"	18368	0.00889301606775502
1963	"F"	"Barbara"	18286	0.00919920252784386
1963	"F"	"Teresa"	17966	0.00903821899897423
1963	"F"	"Sharon"	17797	0.00895319957278996
1963	"F"	"Elizabeth"	17590	0.00884906335255242
1963	"F"	"Debra"	17327	0.00871675501476269
1963	"F"	"Julie"	16305	0.00820261386943531
1963	"F"	"Nancy"	16263	0.00818148478127118
1963	"M"	"Edward"	15325	0.00741972295504931
1963	"M"	"Douglas"	15099	0.00731030322337941
1963	"F"	"Cheryl"	15049	0.00757075351862202
1963	"M"	"Stephen"	14991	0.00725801414806814
1963	"M"	"Todd"	14797	0.00716408747574973
1963	"F"	"Robin"	14430	0.00725935100496483
1963	"F"	"Michelle"	14381	0.00723470040210667
1963	"F"	"Denise"	14097	0.00709182752023488
1963	"F"	"Kathleen"	13552	0.00681765244762879
1963	"F"	"Christine"	13387	0.00673464531555539
1963	"M"	"Eric"	13284	0.00643155626328711
1963	"F"	"Angela"	13274	0.0066777980069233
1963	"F"	"Diane"	13201	0.00664107363939991
1963	"F"	"Kelly"	12554	0.00631558506696663
1963	"F"	"Carol"	12494	0.00628540065530358
1963	"M"	"Terry"	12460	0.00603260998498626
1963	"M"	"Keith"	12239	0.00592561104384003
1963	"F"	"Kathy"	12218	0.00614655236165352
1963	"F"	"Tina"	12156	0.00611536180293503
1963	"M"	"George"	12088	0.00585250317002519
1963	"M"	"Patrick"	12068	0.00584282000793051
1963	"F"	"Jennifer"	11764	0.00591815698006974
1963	"M"	"Larry"	11677	0.0056535141889795
1963	"F"	"Cindy"	11087	0.00557757620180493
1963	"F"	"Theresa"	11039	0.00555342867247448
1963	"F"	"Kim"	10679	0.00537232220249615
1963	"F"	"Janet"	10665	0.0053652791731081
1963	"M"	"Randy"	10537	0.00510157394958268
1963	"F"	"Debbie"	10440	0.00525208762937165
1963	"M"	"Jerry"	10192	0.00493453940344943
1963	"F"	"Paula"	10143	0.00510267479163952
1963	"M"	"Dennis"	9836	0.00476217911816411
1963	"F"	"Maria"	9818	0.0049391758951313
1963	"M"	"Peter"	9625	0.00466002175806523
1963	"M"	"Frank"	9535	0.00461644752863916
1963	"M"	"Andrew"	9524	0.00461112178948709
1963	"F"	"Rebecca"	9394	0.00472587271937905
1963	"F"	"Rhonda"	9351	0.00470424055768719
1963	"F"	"Margaret"	9305	0.00468109917541218
1963	"M"	"Bruce"	9291	0.00449831295108405
1963	"F"	"Laurie"	9271	0.00466399467546978
1963	"F"	"Tracy"	9072	0.00456388304345398
1963	"F"	"Sherry"	9065	0.00456036152875996
1963	"M"	"Mike"	9045	0.00437921005731948
1963	"M"	"Raymond"	8787	0.00425429726629809
1963	"F"	"Sheila"	8709	0.0043812673528925
1963	"F"	"Jacqueline"	8548	0.00430027251492996
1963	"M"	"Jeffery"	8486	0.00410856567677314
1963	"F"	"Dawn"	8419	0.0042353760298544
1963	"F"	"Catherine"	8293	0.00417198876536198
1963	"F"	"Amy"	8231	0.00414079820664349
1964	"M"	"Michael"	82671	0.0407757307680167
1964	"M"	"John"	82540	0.0407111177751823
1964	"M"	"David"	75062	0.0370227516651409
1964	"M"	"James"	73049	0.0360298817828846
1964	"M"	"Robert"	69995	0.0345235605606238
1964	"F"	"Lisa"	54276	0.0277343013460916
1964	"M"	"Mark"	45294	0.022340312194198
1964	"M"	"William"	44244	0.0218224217936172
1964	"F"	"Mary"	40984	0.0209422692602296
1964	"M"	"Richard"	40102	0.0197794674705641
1964	"M"	"Thomas"	34462	0.0169976561760157
1964	"F"	"Susan"	31515	0.0161037384280728
1964	"M"	"Jeffrey"	30739	0.0151613647842419
1964	"M"	"Joseph"	30569	0.0150775158622431
1964	"F"	"Karen"	30244	0.0154542746317193
1964	"M"	"Steven"	29720	0.0146587644812021
1964	"M"	"Kevin"	29365	0.0144836682029104
1964	"M"	"Scott"	28517	0.0140654100508223
1964	"M"	"Timothy"	28099	0.0138592403484958
1964	"M"	"Paul"	26879	0.0132575010259162
1964	"F"	"Patricia"	26085	0.0133290819259489
1964	"M"	"Charles"	25903	0.0127761095678525
1964	"M"	"Kenneth"	24866	0.0122646311436598
1964	"M"	"Daniel"	24350	0.0120101250039458
1964	"M"	"Brian"	24203	0.0119376203478645
1964	"F"	"Kimberly"	24127	0.0123285704284979
1964	"F"	"Donna"	23808	0.0121655657463289
1964	"F"	"Linda"	23630	0.0120746101556516
1964	"F"	"Cynthia"	20323	0.0103847779176177
1964	"M"	"Anthony"	20142	0.00993461756999905
1964	"F"	"Tammy"	20047	0.0102437456534214
1964	"M"	"Gregory"	19892	0.00981131033176552
1964	"F"	"Pamela"	19820	0.0101277517259845
1964	"M"	"Christopher"	19645	0.00968948278039079
1964	"F"	"Deborah"	19304	0.00986408271031309
1964	"F"	"Sandra"	19248	0.00983546746830223
1964	"F"	"Laura"	18971	0.0096939242176414
1964	"M"	"Ronald"	18844	0.00929440638909057
1964	"F"	"Lori"	18626	0.00951763388739596
1964	"M"	"Donald"	18060	0.00890771488999021
1964	"F"	"Elizabeth"	17282	0.00883086807913545
1964	"F"	"Julie"	17282	0.00883086807913545
1964	"M"	"Gary"	17204	0.00848551090627861
1964	"F"	"Brenda"	17103	0.00873940150199361
1964	"F"	"Barbara"	16472	0.00841696904290702
1964	"F"	"Sharon"	16444	0.0084026614219016
1964	"F"	"Teresa"	16417	0.00838886478736065
1964	"F"	"Angela"	16259	0.00830812892597288
1964	"F"	"Michelle"	16182	0.00826878296820796
1964	"M"	"Edward"	15602	0.00769535812367815
1964	"M"	"Todd"	15356	0.00757402380125635
1964	"F"	"Debra"	15328	0.00783240052754243
1964	"M"	"Stephen"	14976	0.00738659679914139
1964	"F"	"Denise"	14730	0.00752683062178366
1964	"M"	"Patrick"	14702	0.00725145206603744
1964	"F"	"Nancy"	14691	0.00750690214966896
1964	"M"	"Douglas"	14613	0.0072075546892263
1964	"M"	"Eric"	14559	0.00718092032576786
1964	"F"	"Robin"	14329	0.00732192504952736
1964	"F"	"Christine"	14271	0.00729228783458755
1964	"F"	"Cheryl"	14074	0.00719162350108508
1964	"F"	"Kathleen"	13233	0.00676188388445778
1964	"F"	"Jennifer"	12960	0.00662238457965487
1964	"F"	"Diane"	12866	0.00657435185199379
1964	"F"	"Dawn"	12616	0.00644660523587391
1964	"F"	"Tina"	12553	0.0064144130886117
1964	"F"	"Kelly"	12479	0.00637660009024021
1964	"F"	"Carol"	12126	0.00619622186827893
1964	"F"	"Jacqueline"	11973	0.00611804093921356
1964	"M"	"George"	11795	0.00581763549985795
1964	"M"	"Keith"	11668	0.00575499542283532
1964	"M"	"Terry"	10858	0.00535547997095868
1964	"M"	"Larry"	10672	0.00526373938571293
1964	"F"	"Theresa"	10556	0.00539397311904605
1964	"M"	"Andrew"	10505	0.00518137015057293
1964	"F"	"Kathy"	10373	0.00530046259604629
1964	"M"	"Randy"	10295	0.00507779207045677
1964	"F"	"Tracy"	10163	0.00519315543850559
1964	"F"	"Maria"	10128	0.00517527091224881
1964	"F"	"Kim"	9984	0.00510168886136375
1964	"M"	"Peter"	9905	0.00488543277881246
1964	"F"	"Rhonda"	9716	0.00496474448888323
1964	"M"	"Jerry"	9615	0.00474239638246157
1964	"F"	"Amy"	9579	0.00489473934324954
1964	"F"	"Paula"	9507	0.00485794831780701
1964	"F"	"Rebecca"	9475	0.00484159675094366
1964	"M"	"Frank"	9339	0.00460626519145175
1964	"M"	"Dennis"	9327	0.00460034644401654
1964	"F"	"Cindy"	9321	0.00476290483541381
1964	"F"	"Janet"	9254	0.00472866874229368
1964	"F"	"Margaret"	9110	0.00465508669140863
1964	"M"	"Matthew"	8988	0.00443314182897187
1964	"M"	"Raymond"	8591	0.00423732993465703
1964	"F"	"Sherry"	8487	0.00433674212403788
1964	"F"	"Sheila"	8468	0.00432703338121277
1964	"F"	"Debbie"	8384	0.00428411051819648
1964	"M"	"Jeffery"	8361	0.00412388727548218
1964	"F"	"Melissa"	8317	0.00424987442507635
1964	"F"	"Catherine"	8236	0.00420848452145351
1964	"F"	"Wendy"	8077	0.00412723767360126
1965	"M"	"Michael"	81052	0.0427564996979952
1965	"M"	"John"	71568	0.03775350602559
1965	"M"	"David"	67888	0.0358122347566685
1965	"M"	"James"	67705	0.035715698712589
1965	"M"	"Robert"	63157	0.033316540633498
1965	"F"	"Lisa"	60263	0.0329806487768598
1965	"M"	"William"	40146	0.0211777924897068
1965	"M"	"Mark"	38282	0.0201944963904487
1965	"M"	"Richard"	36864	0.0194464739286741
1965	"F"	"Mary"	34272	0.0187563313290168
1965	"F"	"Karen"	32875	0.0179917831594721
1965	"M"	"Thomas"	31643	0.0166922953158918
1965	"M"	"Jeffrey"	29596	0.0156124631725542
1965	"F"	"Kimberly"	28832	0.0157791358799665
1965	"M"	"Joseph"	28662	0.0151197600841921
1965	"M"	"Timothy"	28348	0.0149541190030939
1965	"M"	"Kevin"	28192	0.0148718259819114
1965	"M"	"Steven"	28002	0.014771597302266
1965	"F"	"Susan"	26330	0.0144098448848334
1965	"M"	"Scott"	25454	0.0134274779562845
1965	"M"	"Paul"	24935	0.0131536954050426
1965	"M"	"Daniel"	24860	0.013114131452551
1965	"M"	"Christopher"	24651	0.013003879904941
1965	"M"	"Brian"	24562	0.0129569306813176
1965	"F"	"Patricia"	23552	0.0128895050029471
1965	"M"	"Charles"	23498	0.0123956500753034
1965	"M"	"Kenneth"	22686	0.0119673043496609
1965	"M"	"Anthony"	20336	0.0107276338382573
1965	"F"	"Donna"	19696	0.0107791988170026
1965	"F"	"Linda"	19338	0.0105832730870835
1965	"F"	"Cynthia"	19247	0.0105334707367409
1965	"F"	"Angela"	18753	0.0102631151205956
1965	"M"	"Gregory"	18214	0.00960823774242812
1965	"F"	"Tammy"	18005	0.00985375074635116
1965	"M"	"Ronald"	17630	0.00930016643236015
1965	"F"	"Pamela"	17478	0.00956533493722441
1965	"F"	"Deborah"	17082	0.00934861262144796
1965	"F"	"Julie"	16988	0.00929716843537981
1965	"M"	"Eric"	16831	0.00887867845848291
1965	"F"	"Sandra"	16372	0.00896004483306088
1965	"F"	"Elizabeth"	16318	0.00893049179000045
1965	"F"	"Laura"	16217	0.00887521665390595
1965	"F"	"Michelle"	16215	0.00887412209675557
1965	"M"	"Donald"	16044	0.00846352071700432
1965	"F"	"Lori"	15699	0.00859172635195595
1965	"M"	"Gary"	15284	0.00806260599842272
1965	"F"	"Jennifer"	15206	0.00832191801438576
1965	"F"	"Christine"	15195	0.00831589795005864
1965	"F"	"Sharon"	15131	0.00828087212124629
1965	"F"	"Brenda"	15063	0.00824365717813316
1965	"M"	"Stephen"	14652	0.00772921375876012
1965	"F"	"Teresa"	14576	0.00797713251201413
1965	"M"	"Edward"	14412	0.00760260911078698
1965	"F"	"Barbara"	14027	0.00767667657423314
1965	"M"	"Todd"	13942	0.00735467500850625
1965	"F"	"Dawn"	13336	0.00729850707877473
1965	"F"	"Debra"	13100	0.00716934933502917
1965	"F"	"Denise"	13028	0.00712994527761527
1965	"M"	"Patrick"	12947	0.00682979323878428
1965	"F"	"Tina"	12820	0.00701611133397511
1965	"M"	"Douglas"	12780	0.00674169750456964
1965	"F"	"Kelly"	12760	0.00698327461946352
1965	"F"	"Cheryl"	12552	0.00686944067582337
1965	"F"	"Nancy"	12253	0.00670580438184064
1965	"F"	"Robin"	11993	0.00656351195229044
1965	"F"	"Kathleen"	11781	0.00644748889434951
1965	"F"	"Amy"	11525	0.00630738557910009
1965	"F"	"Tracy"	11176	0.00611638535635771
1965	"M"	"Rodney"	11084	0.00584702465889279
1965	"F"	"Rhonda"	10949	0.00599215311978888
1965	"M"	"George"	10689	0.00563865450910367
1965	"M"	"Keith"	10683	0.00563548939290434
1965	"F"	"Melissa"	10566	0.00578254542548994
1965	"F"	"Wendy"	10480	0.00573547946802333
1965	"F"	"Diane"	10362	0.00567090059615055
1965	"F"	"Rebecca"	10212	0.00558880880987159
1965	"F"	"Carol"	10100	0.00552751360944997
1965	"F"	"Kim"	10082	0.00551766259509649
1965	"M"	"Matthew"	9994	0.00527202854934812
1965	"F"	"Stephanie"	9761	0.00534198617245952
1965	"M"	"Andrew"	9684	0.00510849754571615
1965	"F"	"Theresa"	9682	0.00529875116501927
1965	"F"	"Maria"	9466	0.00518053899277756
1965	"M"	"Larry"	9414	0.00496606731674637
1965	"F"	"Jacqueline"	9413	0.00515153322829233
1965	"M"	"Peter"	9394	0.00495551692941527
1965	"M"	"Terry"	9096	0.00479831615818196
1965	"M"	"Jerry"	9022	0.00475927972505691
1965	"M"	"Randy"	8867	0.00467751422324092
1965	"F"	"Michele"	8664	0.00474162157547273
1965	"M"	"Frank"	8319	0.00438843361036892
1965	"M"	"Dennis"	8212	0.00433198903814756
1965	"M"	"Raymond"	8053	0.00424811345886536
1965	"F"	"Paula"	7907	0.00432733169405157
1965	"F"	"Sheila"	7906	0.00432678441547638
1965	"M"	"Craig"	7872	0.00415263245351895
1965	"F"	"Jill"	7820	0.00427971845800978
1965	"F"	"Margaret"	7790	0.00426330010075399
1965	"F"	"Cindy"	7776	0.00425563820070128
1965	"F"	"Kathy"	7762	0.00424797630064858
1966	"M"	"Michael"	80012	0.0440091613331896
1966	"M"	"David"	66446	0.0365474270602549
1966	"M"	"James"	65194	0.0358587869814023
1966	"M"	"John"	65054	0.0357817824997415
1966	"M"	"Robert"	59345	0.0326416497440151
1966	"F"	"Lisa"	56914	0.0324214642238251
1966	"M"	"William"	38274	0.0210519252220479
1966	"M"	"Mark"	34814	0.0191488144610016
1966	"M"	"Richard"	34469	0.0189590534169089
1966	"F"	"Kimberly"	32229	0.0183594786953941
1966	"M"	"Jeffrey"	30201	0.0166115167902772
1966	"M"	"Thomas"	29012	0.015957528728172
1966	"M"	"Timothy"	28928	0.0159113260391755
1966	"F"	"Mary"	28883	0.0164534060367702
1966	"M"	"Christopher"	27876	0.0153326923626955
1966	"M"	"Steven"	27707	0.0152397369526906
1966	"M"	"Brian"	27271	0.0149999229955183
1966	"F"	"Michelle"	27151	0.0154667599385226
1966	"M"	"Joseph"	26995	0.0148481141602441
1966	"M"	"Scott"	26040	0.0143228335889149
1966	"M"	"Kevin"	25596	0.0140786193756477
1966	"F"	"Karen"	25444	0.0144943552677901
1966	"F"	"Susan"	23770	0.0135407492813776
1966	"M"	"Paul"	23585	0.012972504999791
1966	"M"	"Daniel"	23277	0.0128030951401372
1966	"M"	"Charles"	22269	0.0122486628721792
1966	"M"	"Kenneth"	20822	0.0114527665510133
1966	"M"	"Anthony"	20621	0.0113422101166288
1966	"F"	"Patricia"	20116	0.0114592222357674
1966	"F"	"Tammy"	18624	0.0106092938416649
1966	"F"	"Angela"	18531	0.0105563157313087
1966	"F"	"Jennifer"	18218	0.0103780130588194
1966	"F"	"Cynthia"	17413	0.00991943909283246
1966	"F"	"Donna"	17028	0.00970012110909959
1966	"M"	"Gregory"	17017	0.00935989474587421
1966	"M"	"Ronald"	16956	0.00932634279315056
1966	"M"	"Eric"	16476	0.00906232742745628
1966	"F"	"Julie"	16328	0.00930136113867618
1966	"F"	"Pamela"	16255	0.00925977617033203
1966	"F"	"Deborah"	16250	0.00925692788482901
1966	"F"	"Elizabeth"	15889	0.00905128167151065
1966	"F"	"Sandra"	15851	0.00902963470168767
1966	"F"	"Linda"	15560	0.00886386448541165
1966	"F"	"Christine"	15549	0.008857598257305
1966	"F"	"Laura"	15545	0.00885531962890258
1966	"M"	"Stephen"	14756	0.00811627236705176
1966	"M"	"Donald"	14722	0.00809757127864842
1966	"F"	"Lori"	14672	0.00835800898007453
1966	"F"	"Melissa"	14257	0.00812160128332352
1966	"M"	"Gary"	14155	0.00778570312792205
1966	"F"	"Tina"	13890	0.00791253712740153
1966	"F"	"Dawn"	13604	0.00774961519662854
1966	"M"	"Todd"	13557	0.00745678398482792
1966	"F"	"Brenda"	13296	0.00757416080964224
1966	"M"	"Edward"	13277	0.00730277502150625
1966	"F"	"Kelly"	13245	0.0075451082975114
1966	"F"	"Barbara"	13124	0.00747617978833821
1966	"F"	"Sharon"	13063	0.00744143070520131
1966	"F"	"Teresa"	13019	0.0074163657927747
1966	"F"	"Amy"	13003	0.00740725127916502
1966	"F"	"Tracy"	12502	0.00712185307176198
1966	"M"	"Patrick"	12416	0.00682919745929213
1966	"F"	"Denise"	11796	0.00671967515873495
1966	"F"	"Nancy"	11720	0.00667638121908898
1966	"F"	"Cheryl"	11713	0.00667239361938475
1966	"M"	"Keith"	11615	0.0063886218177898
1966	"M"	"Douglas"	11410	0.00627586525535786
1966	"F"	"Debra"	11258	0.00641319963860954
1966	"M"	"Matthew"	10808	0.00594474598421628
1966	"F"	"Michele"	10687	0.00608792543416416
